Entity,Code,Year,Coal production,Oil production,Gas production
Trinidad and Tobago,TTO,1989,,85.4033,52.694748
Trinidad and Tobago,TTO,1990,,85.770645,54.63375
Trinidad and Tobago,TTO,1991,,84.251305,55.351654
Trinidad and Tobago,TTO,1992,,80.81669,53.48801
Trinidad and Tobago,TTO,1993,,75.04474,60.033134
Trinidad and Tobago,TTO,1994,,78.65932,68.75722
Trinidad and Tobago,TTO,1995,,78.337265,73.813225
Trinidad and Tobago,TTO,1996,,77.6378,83.34405
Trinidad and Tobago,TTO,1997,,74.86783,90.44337
Trinidad and Tobago,TTO,1998,,74.39617,90.44337
Trinidad and Tobago,TTO,1999,,77.276024,114.07534
Trinidad and Tobago,TTO,2000,,76.43616,138.3067
Trinidad and Tobago,TTO,2001,,73.56447,147.14865
Trinidad and Tobago,TTO,2002,,84.65373,172.62419
Trinidad and Tobago,TTO,2003,,89.189865,251.85416
Trinidad and Tobago,TTO,2004,,82.83301,285.78665
Trinidad and Tobago,TTO,2005,,94.30742,300.10345
Trinidad and Tobago,TTO,2006,,95.15004,355.6027
Trinidad and Tobago,TTO,2007,,83.64878,377.03345
Trinidad and Tobago,TTO,2008,,80.0862,373.99518
Trinidad and Tobago,TTO,2009,,79.109535,385.58212
Trinidad and Tobago,TTO,2010,,72.47567,402.9303
Trinidad and Tobago,TTO,2011,,68.34508,386.85217
Trinidad and Tobago,TTO,2012,,60.269722,385.32407
Trinidad and Tobago,TTO,2013,,59.410603,387.4726
Trinidad and Tobago,TTO,2014,,58.77991,380.67206
Trinidad and Tobago,TTO,2015,,56.10478,359.55856
Trinidad and Tobago,TTO,2016,,50.37355,312.817
Trinidad and Tobago,TTO,2017,,50.93855,318.72928
Trinidad and Tobago,TTO,2018,,45.36544,339.61115
Trinidad and Tobago,TTO,2019,,42.569534,345.6089
Trinidad and Tobago,TTO,2020,,39.91337,294.65265
Trinidad and Tobago,TTO,2021,,40.58855,247.22997
Trinidad and Tobago,TTO,2022,,39.335358,259.79886
Trinidad and Tobago,TTO,2023,,39.670555,249.93607
Trinidad and Tobago,TTO,2024,,35.24253,244.12564
Trinidad and Tobago,TTO,2025,,37.32225,238.0383
Tunisia,TUN,1966,,8.96673,
Tunisia,TUN,1967,,26.06283,
Tunisia,TUN,1968,,37.11133,
Tunisia,TUN,1969,,43.11241,
Tunisia,TUN,1970,,48.27613,
Tunisia,TUN,1971,,47.787674,
Tunisia,TUN,1972,,46.25251,
Tunisia,TUN,1973,,45.10114,
Tunisia,TUN,1974,,48.13657,
Tunisia,TUN,1975,,53.602673,
Tunisia,TUN,1976,,43.1473,
Tunisia,TUN,1977,,50.05552,
Tunisia,TUN,1978,,57.49872,
Tunisia,TUN,1979,,64.383675,
Tunisia,TUN,1980,,65.44201,
Tunisia,TUN,1981,,62.88341,
Tunisia,TUN,1982,,59.84798,
Tunisia,TUN,1983,,64.33716,
Tunisia,TUN,1984,,63.7324,
Tunisia,TUN,1985,,62.89504,
Tunisia,TUN,1986,,61.0575,
Tunisia,TUN,1987,,58.23141,
Tunisia,TUN,1988,,57.405678,
Tunisia,TUN,1989,,57.6848,
Tunisia,TUN,1990,,55.13085,
Tunisia,TUN,1991,,63.31721,
Tunisia,TUN,1992,,63.431183,
Tunisia,TUN,1993,,57.40801,
Tunisia,TUN,1994,,53.022335,
Tunisia,TUN,1995,,51.68023,
Tunisia,TUN,1996,,51.254574,
Tunisia,TUN,1997,,48.34591,
Tunisia,TUN,1998,,47.45505,
Tunisia,TUN,1999,,48.829716,
Tunisia,TUN,2000,,42.589058,
Tunisia,TUN,2001,,38.94887,
Tunisia,TUN,2002,,40.54218,
Tunisia,TUN,2003,,36.8671,
Tunisia,TUN,2004,,38.87909,
Tunisia,TUN,2005,,39.565258,
Tunisia,TUN,2006,,37.93706,
Tunisia,TUN,2007,,52.86998,
Tunisia,TUN,2008,,48.311016,
Tunisia,TUN,2009,,45.51982,
Tunisia,TUN,2010,,44.58942,
Tunisia,TUN,2011,,39.69319,
Tunisia,TUN,2012,,39.646667,
Tunisia,TUN,2013,,36.37864,
Tunisia,TUN,2014,,33.76189,
Tunisia,TUN,2015,,30.552011,
Tunisia,TUN,2016,,28.2609,
Tunisia,TUN,2017,,23.88802,
Tunisia,TUN,2018,,23.10881,
Tunisia,TUN,2019,,21.21312,
Tunisia,TUN,2020,,19.60818,
Tunisia,TUN,2021,,24.1904,
Tunisia,TUN,2022,,20.43391,
Tunisia,TUN,2023,,19.829151,
Tunisia,TUN,2024,,17.2124,
Tunisia,TUN,2025,,15.351601,
Turkey,TUR,1981,80.63079,,
Turkey,TUR,1982,86.84215,,
Turkey,TUR,1983,91.405876,,
Turkey,TUR,1984,102.46659,,
Turkey,TUR,1985,123.69214,,
Turkey,TUR,1986,132.12297,,
Turkey,TUR,1987,141.99194,,
Turkey,TUR,1988,128.8973,,
Turkey,TUR,1989,148.5115,,
Turkey,TUR,1990,136.33606,,
Turkey,TUR,1991,127.97628,,
Turkey,TUR,1992,140.9242,,
Turkey,TUR,1993,134.32036,,
Turkey,TUR,1994,140.8028,,
Turkey,TUR,1995,140.52422,,
Turkey,TUR,1996,142.9979,,
Turkey,TUR,1997,152.56772,,
Turkey,TUR,1998,162.179,,
Turkey,TUR,1999,154.49995,,
Turkey,TUR,2000,145.23756,,
Turkey,TUR,2001,142.83325,,
Turkey,TUR,2002,132.12025,,
Turkey,TUR,2003,125.336006,,
Turkey,TUR,2004,122.48965,,
Turkey,TUR,2005,130.41881,,
Turkey,TUR,2006,153.05083,,
Turkey,TUR,2007,172.0891,,
Turkey,TUR,2008,193.91866,,
Turkey,TUR,2009,202.38525,,
Turkey,TUR,2010,203.80408,,
Turkey,TUR,2011,207.81645,,
Turkey,TUR,2012,197.90771,,
Turkey,TUR,2013,179.69855,,
Turkey,TUR,2014,190.25516,,
Turkey,TUR,2015,148.79759,,
Turkey,TUR,2016,179.79745,,
Turkey,TUR,2017,175.45506,,
Turkey,TUR,2018,192.44522,,
Turkey,TUR,2019,201.77293,,
Turkey,TUR,2020,182.83022,,
Turkey,TUR,2021,208.57721,,
Turkey,TUR,2022,229.29988,,
Turkey,TUR,2023,178.79967,,
Turkey,TUR,2024,193.47778,,
Turkey,TUR,2025,179.53575,,
Turkmenistan,TKM,1985,,78.8514,787.31934
Turkmenistan,TKM,1986,,76.2928,801.61017
Turkmenistan,TKM,1987,,75.24609,833.78815
Turkmenistan,TKM,1988,,66.5236,835.6809
Turkmenistan,TKM,1989,,66.8725,850.82355
Turkmenistan,TKM,1990,,66.291,792.4263
Turkmenistan,TKM,1991,,62.802002,761.4338
Turkmenistan,TKM,1992,,60.475998,503.0025
Turkmenistan,TKM,1993,,50.962658,588.85754
Turkmenistan,TKM,1994,,48.75296,323.30374
Turkmenistan,TKM,1995,,47.334103,291.6375
Turkmenistan,TKM,1996,,50.64865,317.625
Turkmenistan,TKM,1997,,62.42984,156.21376
Turkmenistan,TKM,1998,,74.07147,120.119995
Turkmenistan,TKM,1999,,82.14269,205.87875
Turkmenistan,TKM,2000,,84.666405,424.36627
Turkmenistan,TKM,2001,,90.07435,463.25125
Turkmenistan,TKM,2002,,95.4823,483.07877
Turkmenistan,TKM,2003,,101.2973,534.1875
Turkmenistan,TKM,2004,,107.2286,526.4875
Turkmenistan,TKM,2005,,113.1599,568.8375
Turkmenistan,TKM,2006,,116.1837,565.95
Turkmenistan,TKM,2007,,119.4401,616
Turkmenistan,TKM,2008,,123.33614,616
Turkmenistan,TKM,2009,,126.4181,333.21753
Turkmenistan,TKM,2010,,129.4419,401.27826
Turkmenistan,TKM,2011,,133.8613,563.11456
Turkmenistan,TKM,2012,,139.4437,589.6141
Turkmenistan,TKM,2013,,145.02611,589.6141
Turkmenistan,TKM,2014,,149.44551,635.0418
Turkmenistan,TKM,2015,,153.8649,658.702
Turkmenistan,TKM,2016,,153.2834,632.2026
Turkmenistan,TKM,2017,,151.82965,586.77484
Turkmenistan,TKM,2018,,145.47968,615.1672
Turkmenistan,TKM,2019,,142.0372,631.63184
Turkmenistan,TKM,2020,,120.96258,660.1465
Turkmenistan,TKM,2021,,113.91679,792.83594
Turkmenistan,TKM,2022,,111.326546,782.6819
Turkmenistan,TKM,2023,,105.59692,762.98425
Turkmenistan,TKM,2024,,104.78281,734.63354
Turkmenistan,TKM,2025,,105.949295,724.26086
USSR,OWID_USS,1965,,2824.7874,
USSR,OWID_USS,1966,,3083.113,
USSR,OWID_USS,1967,,3350.603,
USSR,OWID_USS,1968,,3595.996,
USSR,OWID_USS,1969,,3818.129,
USSR,OWID_USS,1970,,4105.8438,1875.0139
USSR,OWID_USS,1971,,4384.51,2011.9374
USSR,OWID_USS,1972,,4656.652,2097.189
USSR,OWID_USS,1973,,4989.27,2238.3276
USSR,OWID_USS,1974,,5337.007,2468.507
USSR,OWID_USS,1975,,5708.0156,2740.0618
USSR,OWID_USS,1976,,6043.8438,3040.1946
USSR,OWID_USS,1977,,6347.6426,3277.4783
USSR,OWID_USS,1978,,6646.906,3525.5698
USSR,OWID_USS,1979,,6810.528,3851.4487
USSR,OWID_USS,1980,,7014.9834,4122.3877
USSR,OWID_USS,1981,4027.8452,7080.5767,4407.507
USSR,OWID_USS,1982,4061.56,7123.9683,4742.8296
USSR,OWID_USS,1983,4057.7874,7168.0693,5074.364
USSR,OWID_USS,1984,4013.748,7125.8174,5564.087
Ukraine,UKR,1985,1083.9856,,405.82104
Ukraine,UKR,1986,1110.2439,,375.72516
Ukraine,UKR,1987,1097.9105,,336.9223
Ukraine,UKR,1988,1091.6465,,306.63715
Ukraine,UKR,1989,1026.1592,,291.4946
Ukraine,UKR,1990,1009.5795,,265.9415
Ukraine,UKR,1991,858.5726,,230.92429
Ukraine,UKR,1992,815.0386,,198.7463
Ukraine,UKR,1993,694.31366,,181.71092
Ukraine,UKR,1994,571.3583,,172.24681
Ukraine,UKR,1995,497.49072,,160.68166
Ukraine,UKR,1996,376.3641,,162.44199
Ukraine,UKR,1997,390.50162,,164.85533
Ukraine,UKR,1998,399.71887,,158.63742
Ukraine,UKR,1999,422.01147,,159.90086
Ukraine,UKR,2000,422.69614,,157.88028
Ukraine,UKR,2001,419.52203,,161.56181
Ukraine,UKR,2002,417.74255,,176.78958
Ukraine,UKR,2003,405.3614,,182.96964
Ukraine,UKR,2004,402.79318,,193.66408
Ukraine,UKR,2005,403.2934,,196.73991
Ukraine,UKR,2006,410.54028,,199.63594
Ukraine,UKR,2007,404.69516,,199.73058
Ukraine,UKR,2008,404.14328,,202.94838
Ukraine,UKR,2009,375.0599,,203.37427
Ukraine,UKR,2010,373.84564,,194.27925
Ukraine,UKR,2011,422.40073,,195.44333
Ukraine,UKR,2012,454.64465,,193.92908
Ukraine,UKR,2013,444.47632,,201.58554
Ukraine,UKR,2014,303.13525,,202.19125
Ukraine,UKR,2015,199.39026,,188.3358
Ukraine,UKR,2016,211.78044,,190.22862
Ukraine,UKR,2017,158.4245,,194.01427
Ukraine,UKR,2018,168.18156,,196.8535
Ukraine,UKR,2019,166.36061,,194.01427
Ukraine,UKR,2020,148.3139,,191.17503
Ukraine,UKR,2021,144.19885,,187.38939
Ukraine,UKR,2022,123.248604,,175.4646
Ukraine,UKR,2023,119.55115,,176.97885
Ukraine,UKR,2024,105.56367,,180.9538
Ukraine,UKR,2025,72.83893,,160.60596
United Arab Emirates,ARE,1965,,158.93922,
United Arab Emirates,ARE,1966,,202.75732,
United Arab Emirates,ARE,1967,,215.20438,
United Arab Emirates,ARE,1968,,280.45877,
United Arab Emirates,ARE,1969,,353.58624,
United Arab Emirates,ARE,1970,,439.08228,8.12175
United Arab Emirates,ARE,1971,,596.7261,14.34225
United Arab Emirates,ARE,1972,,679.2343,14.55675
United Arab Emirates,ARE,1973,,863.18304,16.921125
United Arab Emirates,ARE,1974,,945.41235,16.9455
United Arab Emirates,ARE,1975,,937.07684,16.185
United Arab Emirates,ARE,1976,,1093.5983,18.915
United Arab Emirates,ARE,1977,,1125.703,38.024998
United Arab Emirates,ARE,1978,,1030.9652,55.6725
United Arab Emirates,ARE,1979,,1031.0718,59.5725
United Arab Emirates,ARE,1980,,974.6628,73.32
United Arab Emirates,ARE,1981,,861.628,86.385
United Arab Emirates,ARE,1982,,749.46564,92.625
United Arab Emirates,ARE,1983,,705.9224,81.509995
United Arab Emirates,ARE,1984,,676.1817,107.25
United Arab Emirates,ARE,1985,,650.8159,128.9925
United Arab Emirates,ARE,1986,,751.5359,148.395
United Arab Emirates,ARE,1987,,793.14496,164.6775
United Arab Emirates,ARE,1988,,837.8947,169.26001
United Arab Emirates,ARE,1989,,989.44775,198.705
United Arab Emirates,ARE,1990,,1083.3516,196.0725
United Arab Emirates,ARE,1991,,1242.6837,232.1475
United Arab Emirates,ARE,1992,,1368.6174,216.1575
United Arab Emirates,ARE,1993,,1330.0209,224.15251
United Arab Emirates,ARE,1994,,1341.0413,251.745
United Arab Emirates,ARE,1995,,1330.6033,305.37
United Arab Emirates,ARE,1996,,1359.7686,329.55002
United Arab Emirates,ARE,1997,,1364.287,354.02252
United Arab Emirates,ARE,1998,,1413.2999,361.4325
United Arab Emirates,ARE,1999,,1302.8959,375.2775
United Arab Emirates,ARE,2000,,1413.3167,374.20502
United Arab Emirates,ARE,2001,,1377.1503,383.76
United Arab Emirates,ARE,2002,,1267.8835,423.05252
United Arab Emirates,ARE,2003,,1467.5858,436.7025
United Arab Emirates,ARE,2004,,1526.739,451.32748
United Arab Emirates,ARE,2005,,1588.1108,465.95248
United Arab Emirates,ARE,2006,,1693.9802,475.70248
United Arab Emirates,ARE,2007,,1670.5735,490.3275
United Arab Emirates,ARE,2008,,1689.2214,489.84
United Arab Emirates,ARE,2009,,1498.1176,476.18997
United Arab Emirates,ARE,2010,,1561.2549,499.99948
United Arab Emirates,ARE,2011,,1737.4958,510.003
United Arab Emirates,ARE,2012,,1801.5312,529.425
United Arab Emirates,ARE,2013,,1879.6893,532.35004
United Arab Emirates,ARE,2014,,1895.0093,528.88477
United Arab Emirates,ARE,2015,,2036.3232,585.98737
United Arab Emirates,ARE,2016,,2112.0898,595.2082
United Arab Emirates,ARE,2017,,2034.374,527.33514
United Arab Emirates,ARE,2018,,2046.3977,464.33398
United Arab Emirates,ARE,2019,,2092.2188,537.1913
United Arab Emirates,ARE,2020,,1941.3671,536.8787
United Arab Emirates,ARE,2021,,1930.4508,531.226
United Arab Emirates,ARE,2022,,2157.3184,541.8506
United Arab Emirates,ARE,2023,,2096.1228,552.68756
United Arab Emirates,ARE,2024,,2090.4954,563.74133
United Arab Emirates,ARE,2025,,2198.67,586.29095
United Kingdom,GBR,1965,,0.97692,
United Kingdom,GBR,1966,,0.90714,
United Kingdom,GBR,1967,,1.0350701,
United Kingdom,GBR,1968,,0.97692,
United Kingdom,GBR,1969,,0.98855,
United Kingdom,GBR,1970,,1.81428,109.496445
United Kingdom,GBR,1971,,2.46556,181.96298
United Kingdom,GBR,1972,,3.87279,262.55887
United Kingdom,GBR,1973,,4.32636,285.07455
United Kingdom,GBR,1974,,4.7683,343.80606
United Kingdom,GBR,1975,,18.23584,358.0063
United Kingdom,GBR,1976,,141.52547,379.12637
United Kingdom,GBR,1977,,445.02194,396.12943
United Kingdom,GBR,1978,,628.0898,379.33572
United Kingdom,GBR,1979,,905.44196,383.0457
United Kingdom,GBR,1980,,935.83124,364.14694
United Kingdom,GBR,1981,907.23303,1040.6525,363.33282
United Kingdom,GBR,1982,884.6825,1200.437,369.28738
United Kingdom,GBR,1983,845.45447,1336.9847,380.7778
United Kingdom,GBR,1984,357.26196,1466.136,372.2414
United Kingdom,GBR,1985,657.9324,1484.116,415.31894
United Kingdom,GBR,1986,762.83496,1477.8009,436.64838
United Kingdom,GBR,1987,734.88806,1434.5721,457.1404
United Kingdom,GBR,1988,736.2139,1331.1582,440.2304
United Kingdom,GBR,1989,708.0577,1066.5873,431.1125
United Kingdom,GBR,1990,656.4321,1065.3545,476.03915
United Kingdom,GBR,1991,669.3647,1061.3539,530.02563
United Kingdom,GBR,1992,599.1078,1096.1392,538.9924
United Kingdom,GBR,1993,483.66846,1165.1981,633.69543
United Kingdom,GBR,1994,345.45752,1471.6835,676.54034
United Kingdom,GBR,1995,380.89413,1510.6672,740.4534
United Kingdom,GBR,1996,362.10464,1508.8878,880.6077
United Kingdom,GBR,1997,352.4288,1487.2793,898.50867
United Kingdom,GBR,1998,299.55557,1542.5217,943.974
United Kingdom,GBR,1999,270.04004,1594.4613,1037.367
United Kingdom,GBR,2000,227.38368,1468.2295,1134.5905
United Kingdom,GBR,2001,232.23674,1356.9696,1108.1367
United Kingdom,GBR,2002,218.73216,1348.4318,1084.8645
United Kingdom,GBR,2003,205.10464,1233.6282,1078.061
United Kingdom,GBR,2004,172.28691,1109.1997,1009.1314
United Kingdom,GBR,2005,140.4688,985.30664,923.39026
United Kingdom,GBR,2006,126.1509,890.6003,837.4842
United Kingdom,GBR,2007,118.18125,890.5683,754.9284
United Kingdom,GBR,2008,124.905525,834.9041,727.7056
United Kingdom,GBR,2009,121.960815,793.149,612.0575
United Kingdom,GBR,2010,126.23109,732.2435,579.00934
United Kingdom,GBR,2011,127.4114,604.4393,460.82526
United Kingdom,GBR,2012,116.924576,518.2424,391.92386
United Kingdom,GBR,2013,88.09292,472.7175,369.8038
United Kingdom,GBR,2014,80.533455,464.36172,374.31516
United Kingdom,GBR,2015,59.48622,526.6963,406.61182
United Kingdom,GBR,2016,31.711803,551.78046,417.38196
United Kingdom,GBR,2017,22.859072,542.3107,418.84647
United Kingdom,GBR,2018,21.001686,591.6227,405.52698
United Kingdom,GBR,2019,19.717852,602.63995,392.90912
United Kingdom,GBR,2020,12.792069,569.69855,395.7142
United Kingdom,GBR,2021,8.133556,475.24493,327.86414
United Kingdom,GBR,2022,4.9936895,439.0581,381.18198
United Kingdom,GBR,2023,3.9540837,388.9751,344.8968
United Kingdom,GBR,2024,0.85514444,353.4079,307.18628
United Kingdom,GBR,2025,0.96,362.62238,299.32214
United States,USA,1965,,4974.0864,
United States,USA,1966,,5286.2866,
United States,USA,1967,,5631.4976,
United States,USA,1968,,5848.4985,
United States,USA,1969,,5947.0205,
United States,USA,1970,,6204.4873,5714.623
United States,USA,1971,,6116.076,5876.606
United States,USA,1972,,6139.336,5857.5503
United States,USA,1973,,5985.4062,5852.223
United States,USA,1974,,5715.055,5594.4717
United States,USA,1975,,5463.43,5180.4146
United States,USA,1976,,5326.305,5138.206
United States,USA,1977,,5382.4077,5160.627
United States,USA,1978,,5631.312,5139.4985
United States,USA,1979,,5547.409,5295.417
United States,USA,1980,,5584.649,5250.9077
United States,USA,1981,5116.4155,5568.406,5195.9272
United States,USA,1982,5189.361,5590.811,4831.8984
United States,USA,1983,4801.775,5616.8555,4376.7383
United States,USA,1984,5490.1753,5770.069,4749.8438
United States,USA,1985,5380.465,5799.941,4478.812
United States,USA,1986,5431.7773,5609.4917,4362.867
United States,USA,1987,5607.636,5434.2373,4519.8115
United States,USA,1988,5773.7217,5338.8906,4641.8755
United States,USA,1989,5947.048,4989.655,4707.468
United States,USA,1990,6260.9277,4845.259,4833.7793
United States,USA,1991,6023.9595,4918.2886,4808.0835
United States,USA,1992,6040.0264,4803.5605,4846.6895
United States,USA,1993,5661.8022,4617.1855,4901.7993
United States,USA,1994,6181.4487,4506.6177,5103.3086
United States,USA,1995,6161.256,4460.73,5033.2085
United States,USA,1996,6345.179,4443.334,5102.321
United States,USA,1997,6489.806,4418.8193,5115.399
United States,USA,1998,6694.6035,4281.3467,5173.2803
United States,USA,1999,6485.757,4101.04,5101.3804
United States,USA,2000,6329.958,4042.3733,5186.003
United States,USA,2001,6555.921,4006.6648,5318.95
United States,USA,2002,6329.0527,3976.3623,5112.2876
United States,USA,2003,6151.262,3867.6333,5178.558
United States,USA,2004,6362.4253,3783.905,5031.101
United States,USA,2005,6455.1626,3593.5337,4894.408
United States,USA,2006,6623.418,3541.373,5017.24
United States,USA,2007,6540.789,3546.8767,5218.889
United States,USA,2008,6640.64,3514.8438,5460.6743
United States,USA,2009,6020.4224,3751.6802,5575.825
United States,USA,2010,6135.828,3874.478,5751.574
United States,USA,2011,6186.829,4028.8867,6173.5854
United States,USA,2012,5756.8096,4597.0796,6491.2485
United States,USA,2013,5568.7134,5216.947,6556.9272
United States,USA,2014,5647.8955,6095.6357,7047.2646
United States,USA,2015,4996.5073,6591.239,7403.032
United States,USA,2016,4083.5747,6314.9414,7273.561
United States,USA,2017,4350.379,6679.736,7471.073
United States,USA,2018,4277.451,7788.3237,8409.362
United States,USA,2019,3969.0542,8735.928,9281.11
United States,USA,2020,2979.9624,8306.166,9248.13
United States,USA,2021,3228.6084,8351.302,9444.559
United States,USA,2022,3353.036,8917.285,9907.006
United States,USA,2023,3271.5413,9652.758,10288.885
United States,USA,2024,2945.31,10035.543,10318.645
United States,USA,2025,3067.0208,10349.585,10737.427
Upper-middle-income countries,OWID_UMC,1965,,6697.089,
Upper-middle-income countries,OWID_UMC,1966,,7435.6597,
Upper-middle-income countries,OWID_UMC,1967,,8159.715,
Upper-middle-income countries,OWID_UMC,1968,,9362.805,
Upper-middle-income countries,OWID_UMC,1969,,10349.687,
Upper-middle-income countries,OWID_UMC,1970,,11381.586,2172.3933
Upper-middle-income countries,OWID_UMC,1971,,11865.089,2382.9265
Upper-middle-income countries,OWID_UMC,1972,,12429.933,2536.5803
Upper-middle-income countries,OWID_UMC,1973,,13894.745,2749.8513
Upper-middle-income countries,OWID_UMC,1974,,14129.294,3017.5408
Upper-middle-income countries,OWID_UMC,1975,,14420.639,3340.857
Upper-middle-income countries,OWID_UMC,1976,,15826.555,3674.4216
Upper-middle-income countries,OWID_UMC,1977,,16382.671,3974.0767
Upper-middle-income countries,OWID_UMC,1978,,16829.547,4345.707
Upper-middle-income countries,OWID_UMC,1979,,16608.256,4860.4736
Upper-middle-income countries,OWID_UMC,1980,,15418.493,5118.096
Upper-middle-income countries,OWID_UMC,1981,8749.109,14186.43,5417.453
Upper-middle-income countries,OWID_UMC,1982,9159.819,15042.004,5874.3096
Upper-middle-income countries,OWID_UMC,1983,9465.4795,15316.655,6429.899
Upper-middle-income countries,OWID_UMC,1984,10004.794,15403.9795,7073.3984
Upper-middle-income countries,OWID_UMC,1985,8359.585,9019.679,2980.3523
Upper-middle-income countries,OWID_UMC,1986,8602.192,9357.999,3031.72
Upper-middle-income countries,OWID_UMC,1987,8861.343,9863.051,3160.7122
Upper-middle-income countries,OWID_UMC,1988,9195.599,10269.072,3265.2727
Upper-middle-income countries,OWID_UMC,1989,9575.325,10820.669,3385.3967
Upper-middle-income countries,OWID_UMC,1990,9663.4,11036.986,3425.855
Upper-middle-income countries,OWID_UMC,1991,9589.954,10353.887,3540.3516
Upper-middle-income countries,OWID_UMC,1992,9804.552,10545.212,3339.1958
Upper-middle-income countries,OWID_UMC,1993,9872.213,10606.62,3346.4048
Upper-middle-income countries,OWID_UMC,1994,10346.219,10763.376,3242.9678
Upper-middle-income countries,OWID_UMC,1995,11038.557,10937.736,3415.1123
Upper-middle-income countries,OWID_UMC,1996,11209.222,11470.109,3750.9639
Upper-middle-income countries,OWID_UMC,1997,11325.104,12113.67,3846.6538
Upper-middle-income countries,OWID_UMC,1998,11075.647,12945.35,3964.765
Upper-middle-income countries,OWID_UMC,1999,11276.835,13053.689,4416.0137
Upper-middle-income countries,OWID_UMC,2000,11736.408,13565.041,4821.213
Upper-middle-income countries,OWID_UMC,2001,12286.484,13618.53,4872.347
Upper-middle-income countries,OWID_UMC,2002,12878.418,13484.214,5193.482
Upper-middle-income countries,OWID_UMC,2003,14892.004,13700.413,5498.211
Upper-middle-income countries,OWID_UMC,2004,17049.955,14563.659,5884.5586
Upper-middle-income countries,OWID_UMC,2005,18979.33,14736.3545,6270.2007
Upper-middle-income countries,OWID_UMC,2006,20409.287,15019.081,6505.4214
Upper-middle-income countries,OWID_UMC,2007,22051.504,15182.015,6889.541
Upper-middle-income countries,OWID_UMC,2008,22971.514,15362.864,7293.703
Upper-middle-income countries,OWID_UMC,2009,23524.775,15172.201,7198.6245
Upper-middle-income countries,OWID_UMC,2010,25228.5,15544.145,7424.8
Upper-middle-income countries,OWID_UMC,2011,28064.355,14990.772,7910.0137
Upper-middle-income countries,OWID_UMC,2012,28537.402,15314.786,8345.032
